2013-03-14,335726.1358372788,427008.24493253813,424260.6163438642,425054.044862392,349625.77040475566
2013-03-15,335726.1358372788,427008.24493253813,424260.6163438642,425054.044862392,349625.77040475566
2013-03-16,324886.3033183636,408092.2469213432,412935.23009728757,412022.9401610993,339401.4210254411
2013-03-17,304755.18578323297,372962.5363291212,391902.36992507137,387822.31714440964,320413.343606712
2013-03-18,293915.35326431686,354046.5383179251,380576.9836784938,374791.2124431158,310188.9942273966
2013-03-19,293915.35326431686,354046.5383179251,380576.9836784938,374791.2124431158,310188.9942273966
2013-03-20,335726.1358372788,427008.24493253813,424260.6163438642,425054.044862392,349625.77040475566
2013-03-21,414530.6805844122,527533.9097710907,507474.1292204483,579695.7274062964,426304.08294915763
2013-03-22,335726.1358372788,427008.24493253813,424260.6163438642,425054.044862392,349625.77040475566
2013-03-23,356156.9437346845,453070.45433512673,445834.490052609,465146.33292933105,369505.3329162678
2013-03-24,394099.8726870072,501471.700368503,485900.25551170425,539603.4393393584,406424.52043764596
2013-03-25,414530.68058441207,527533.9097710906,507474.1292204482,579695.7274062964,426304.0829491575
2013-03-26,256921.5910901457,326482.580093986,341047.10346728057,270412.36231848784,272947.4578603541
2013-03-27,289504.23939905665,368046.0761330028,375452.69052202185,334350.75029337127,304650.99093159713
2013-03-28,335726.1358372789,427008.24493253825,424260.6163438643,425054.04486239207,349625.7704047558
2013-03-29,369916.4348765189,473689.15357767855,460290.926447783,487180.8952437932,382698.90521968575
2013-03-30,409673.047626638,531150.6034196396,502111.52788194246,554271.2089381197,420954.56116755184
2013-03-31,442610.03631210106,579912.7168813411,536730.9599325513,607979.0693353774,452574.5939144599
2013-04-01,456341.46315737406,600495.6163857037,551157.7618858186,629958.5598255727,465740.8591265165
2013-04-02,456341.46315737406,600495.6163857037,551157.7618858186,629958.5598255727,465740.8591265165
2013-04-03,414530.68058441207,527533.9097710906,507474.1292204482,579695.7274062964,426304.0829491575
2013-04-04,335726.1358372788,427008.24493253813,424260.6163438642,425054.044862392,349625.77040475566
2013-04-05,335726.1358372788,427008.24493253813,424260.6163438642,425054.044862392,349625.77040475566
2013-04-06,324886.30331836344,408092.24692134303,412935.23009728733,412022.9401610991,339401.421025441
2013-04-07,304755.18578323297,372962.5363291212,391902.36992507137,387822.31714440964,320413.343606712
2013-04-08,293915.35326431686,354046.5383179251,380576.9836784938,374791.2124431158,310188.9942273966
2013-04-09,84378.33540813714,130462.53215608976,197174.3953778427,103005.82887987708,115619.99608012421
2013-04-10,84378.33540813714,130462.53215608976,197174.3953778427,103005.82887987708,115619.99608012421
2013-04-11,84378.33540813714,130462.53215608976,197174.3953778427,103005.82887987708,115619.99608012421
2013-04-12,84378.33540813714,130462.53215608976,197174.3953778427,103005.82887987708,115619.99608012421
2013-04-13,73538.50288922172,111546.53414489469,185849.00913126586,89974.72417858407,105395.6467008096
2013-04-14,53407.38535409124,76416.82355267266,164816.14895904984,65774.10116189465,86407.56928208045
2013-04-15,42567.55283517521,57500.82554147673,153490.76271247235,52742.99646060084,76183.21990276517
2013-04-16,5573.790661003804,29936.867317537297,113960.8825012587,-51635.85366402738,38941.683535722375
2013-04-17,84378.33540813714,130462.53215608976,197174.3953778427,103005.82887987708,115619.99608012421
2013-04-18,84378.33540813725,130462.53215608987,197174.3953778428,103005.82887987714,115619.99608012427
2013-04-19,58999.25573734695,91954.86370799936,170521.14878294824,63135.93085136819,91315.01718963672
2013-04-20,3165.2804616084177,7237.993122200423,111884.00627418028,-24577.844811351504,37844.06363056418
2013-04-21,-52668.69481412986,-77478.87746359833,53246.863765412476,-112291.62047407092,-15626.8899285082
2013-04-22,-78047.77448492004,-115986.54591168874,26593.617170517973,-152161.51850257983,-39931.86881899572
2013-04-23,-78047.7744849197,-115986.54591168827,26593.617170518526,-152161.51850257936,-39931.86881899521
2013-04-24,-78047.77448492004,-115986.54591168874,26593.617170517973,-152161.51850257983,-39931.86881899572
2013-04-25,-78047.77448492004,-115986.54591168874,26593.617170517973,-152161.51850257983,-39931.86881899572
2013-04-26,756.7702622132783,-15460.88107313629,109807.13004710198,2480.164041324635,36746.443725406134
2013-04-27,-19674.037635190878,-41523.090475722856,88233.25633835897,-37612.124025612546,16866.881213895438
2013-04-28,-57616.966587515155,-89924.33650910112,48167.490879261924,-112069.23043564174,-20052.306307484163
2013-04-29,-78047.77448492004,-115986.54591168874,26593.617170517973,-152161.51850257983,-39931.86881899572
2013-04-30,756.7702622132783,-15460.88107313629,109807.13004710198,2480.164041324635,36746.443725406134
2013-05-01,-38645.5021113534,-65723.7134924125,68200.37360880998,-74840.67723062763,-1592.7125467947917
2013-05-02,-78047.77448492004,-115986.54591168874,26593.617170517973,-152161.51850257983,-39931.86881899572
2013-05-03,756.7702622132783,-15460.88107313629,109807.13004710198,2480.164041324635,36746.443725406134
2013-05-04,-25799.252808017176,-54825.57784296179,80015.30082600199,-30430.503171479766,-3174.028197211039
2013-05-05,-75117.58136701865,-127931.44327264068,24687.617986813624,-91550.31370954798,-77312.04748207371
2013-05-06,-101673.60443724984,-167296.14004246733,-5104.211234287359,-124460.98092235345,-117232.51940469167
2013-05-07,-101673.60443724984,-167296.14004246733,-5104.211234287359,-124460.98092235345,-117232.51940469167
2013-05-08,-101673.60443724984,-167296.14004246733,-5104.211234287359,-124460.98092235345,-117232.51940469167
2013-05-09,-143484.38701021177,-240257.84665708037,-48787.843899657746,-174723.8133416297,-156669.29558205072
2013-05-10,-143484.38701021177,-240257.84665708037,-48787.843899657746,-174723.8133416297,-156669.29558205072
2013-05-11,-147203.74541931466,-243354.94166248408,-51179.518755807134,-177642.50018411517,-158914.46566080928
2013-05-12,-156502.14144207406,-251097.6791759963,-57158.705896183645,-184939.21729033205,-164527.3908577082
2013-05-13,-168590.05627166072,-261163.23794356134,-64931.64917867213,-194424.949528413,-171824.193613676
2013-05-14,-180677.97110124718,-271228.79671112617,-72704.59246116049,-203910.68176649383,-179120.99636964372
2013-05-15,-189976.36712400615,-278971.5342246377,-78683.77960153624,-211207.39887270995,-184733.921566542
2013-05-16,-114891.18078597638,-181542.96439148983,2138.0584188974753,-59484.40317129189,-110300.77910089947
2013-05-17,-114891.18078597638,-181542.96439148983,2138.0584188974753,-59484.40317129189,-110300.77910089947
2013-05-18,-114891.18078597594,-181542.96439148922,2138.058418897941,-59484.40317129116,-110300.77910089899
