2017-08-22,40,35
2017-08-23,40,35
2017-08-24,40,36
2017-08-25,40,36
2017-08-26,40,36
2017-08-27,40,0
2017-08-28,40,35
2017-08-29,40,35
2017-08-30,40,35
2017-08-31,40,32
2017-09-01,40,32
2017-09-02,40,0
2017-09-03,40,0
2017-09-04,40,30
2017-09-05,40,28
2017-09-06,40,28
2017-09-07,40,26
2017-09-08,40,26
2017-09-09,40,26
2017-09-10,40,0
2017-09-11,40,26
2017-09-12,40,27
2017-09-13,40,28
2017-09-14,40,27
2017-09-15,40,28
2017-09-16,40,26
2017-09-17,40,0
2017-09-18,40,25
2017-09-19,40,25
2017-09-20,40,25
2017-09-21,40,25
2017-09-22,40,24
2017-09-23,40,24
2017-09-24,40,0
2017-09-25,40,23
2017-09-26,40,23
2017-09-27,40,23
2017-09-28,40,23
2017-09-29,40,22
2017-09-30,40,0
2017-10-01,40,0
2017-10-02,40,0
2017-10-03,40,25
2017-10-04,40,26
2017-10-05,40,25
2017-10-06,40,25
2017-10-07,40,25
2017-10-08,40,0
2017-10-09,40,28
2017-10-10,40,28
2017-10-11,40,30
2017-10-12,40,32
2017-10-13,40,35
2017-10-14,40,35
2017-10-15,40,0
2017-10-16,40,35
2017-10-17,40,35
2017-10-18,40,0
2017-10-19,40,0
2017-10-20,40,0
2017-10-21,40,38
2017-10-22,40,0
2017-10-23,40,40
2017-10-24,40,40
2017-10-25,40,40
2017-10-26,40,45
2017-10-27,40,45
2017-10-28,40,45
2017-10-29,40,0
2017-10-30,40,45
2017-10-31,40,45
2017-11-01,40,45
2017-11-02,40,45
2017-11-03,40,45
2017-11-04,40,0
2017-11-05,40,0
2017-11-06,40,45
2017-11-07,40,40
2017-11-08,40,40
2017-11-09,40,40
2017-11-10,40,40
2017-11-11,40,40
2017-11-12,40,0
2017-11-13,40,40
2017-11-14,40,40
2017-11-15,40,40
2017-11-16,40,40
2017-11-17,40,45
2017-11-18,40,45
2017-11-19,40,0
2017-11-20,40,46
2017-11-21,40,45
2017-11-22,40,42
2017-11-23,40,42
2017-11-24,40,42
2017-11-25,40,43
2017-11-26,40,0
2017-11-27,40,45
2017-11-28,40,42
2017-11-29,40,43
2017-11-30,40,45
